covered,filled,won,day,size,entry,maker_L,pnl_maker,pnl_paper
True,True,1.0,2026-06-06,1.0,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-06,1.33,0.545,0.535,0.46499999999999997,0.4371458
True,True,0.0,2026-06-06,1.0,0.485,0.475,-0.475,-0.5029838
True,True,0.0,2026-06-06,2.23,0.425,0.415,-0.415,-0.44259499999999996
True,True,1.0,2026-06-06,1.0,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-06,1.86,0.465,0.455,-0.455,-0.4829118
True,True,1.0,2026-06-06,1.15,0.505,0.44499999999999995,0.555,0.4770018
True,True,0.0,2026-06-06,1.13,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,1.3,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-06,3.72,0.445,0.435,0.565,0.5372178
True,True,1.0,2026-06-06,2.45,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-06,1.99,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-06,1.37,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-06-06,1.9,0.435,0.425,,0.5473041999999999
True,True,0.0,2026-06-06,1.0,0.525,0.515,-0.515,-0.5429550000000001
True,True,1.0,2026-06-06,1.1,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,3.62,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-06,1.44,0.455,0.445,0.5549999999999999,0.5271457999999999
True,True,0.0,2026-06-06,2.86,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,1.0,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-06,1.6,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-06,3.27,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,2.19,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-06,1.19,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-06,2.58,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-06,1.84,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-06-06,1.1,0.485,0.475,,0.4970162
True,True,1.0,2026-06-06,1.8,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-06,3.19,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-06,2.21,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,1.01,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-06,1.0,0.495,0.475,0.525,0.4870018
True,True,0.0,2026-06-06,2.83,0.475,0.465,-0.465,-0.492955
True,True,0.0,2026-06-06,2.09,0.485,0.475,-0.475,-0.5029838
True,True,0.0,2026-06-06,1.17,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-06,2.41,0.515,0.485,-0.485,-0.5329838
True,True,0.0,2026-06-06,2.62,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,3.85,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-06,1.84,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-06,4.22,0.465,0.435,,0.5170881999999999
True,False,1.0,2026-06-06,1.48,0.485,0.475,,0.4970162
True,True,1.0,2026-06-06,1.51,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-06,2.8,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-06,4.1,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-06,3.1,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,5.0,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-06,2.26,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-06,2.02,0.475,0.465,-0.465,-0.492955
True,True,1.0,2026-06-06,1.88,0.485,0.465,0.5349999999999999,0.4970162
True,True,0.0,2026-06-06,1.29,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-06,1.46,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-06,3.89,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,0.0,2026-06-06,2.57,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-06,2.02,0.525,0.515,0.485,0.457045
True,True,0.0,2026-06-06,1.17,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-06-06,1.85,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-06-06,2.33,0.545,0.535,0.46499999999999997,0.4371458
True,True,1.0,2026-06-06,1.72,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,2.91,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-06,1.79,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,2.97,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-06,1.37,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-06,1.22,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-06,1.56,0.485,0.475,,0.4970162
True,True,0.0,2026-06-06,3.2,0.525,0.515,-0.515,-0.5429550000000001
True,True,0.0,2026-06-06,1.0,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-06,1.58,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-06-06,2.16,0.505,0.365,,0.4770018
True,True,1.0,2026-06-06,1.18,0.505,0.46499999999999997,0.535,0.4770018
True,False,1.0,2026-06-06,1.31,0.475,0.46499999999999997,,0.507045
True,True,1.0,2026-06-06,1.37,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,1.42,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,1.0,2026-06-06,3.66,0.455,0.445,0.5549999999999999,0.5271457999999999
True,True,0.0,2026-06-06,1.76,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-06,1.74,0.525,0.515,0.485,0.457045
True,True,1.0,2026-06-06,1.21,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,1.0,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-06,2.92,0.475,0.46499999999999997,0.535,0.507045
True,False,1.0,2026-06-06,5.0,0.425,0.415,,0.5574049999999999
True,True,1.0,2026-06-06,3.81,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-06,4.03,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,0.0,2026-06-06,2.49,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-06,3.96,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-06,2.53,0.425,0.415,-0.415,-0.44259499999999996
True,True,1.0,2026-06-06,2.11,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-06,1.0,0.495,0.485,,0.4870018
True,True,0.0,2026-06-06,4.59,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-06,4.17,0.445,0.4350000000000001,0.565,0.5372178
True,True,0.0,2026-06-06,3.48,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-06,1.0,0.525,0.515,-0.515,-0.5429550000000001
True,True,0.0,2026-06-06,3.22,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-06,1.38,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-06,2.51,0.485,0.475,,0.4970162
True,True,1.0,2026-06-06,1.95,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-06,1.62,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-06,1.43,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-06,3.2,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-06,4.79,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-06,1.0,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-07,2.82,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-07,1.92,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,1.99,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-07,3.01,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-07,4.84,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-07,3.96,0.475,0.465,0.5349999999999999,0.507045
True,True,1.0,2026-06-07,1.5,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,1.84,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,2.66,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-07,1.89,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-07,1.0,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-07,2.89,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,5.0,0.435,0.425,0.575,0.5473041999999999
True,True,0.0,2026-06-07,4.8,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-07,2.46,0.525,0.515,0.485,0.457045
True,False,1.0,2026-06-07,1.63,0.475,0.465,,0.507045
True,True,1.0,2026-06-07,5.0,0.355,0.345,0.655,0.6285138
True,True,0.0,2026-06-07,2.07,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-07,3.1,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-07,2.7,0.435,0.40499999999999997,-0.40499999999999997,-0.4526958
True,True,0.0,2026-06-07,2.48,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,2.25,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,1.84,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,2.56,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-07,3.72,0.465,0.455,-0.455,-0.4829118
True,True,1.0,2026-06-07,1.06,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,2.08,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,2.38,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-07,2.9,0.475,0.465,-0.465,-0.492955
True,True,0.0,2026-06-07,1.32,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-07,1.19,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-07,1.45,0.515,0.505,,0.4670162
True,True,0.0,2026-06-07,1.65,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,2.0,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,1.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,1.45,0.465,0.435,-0.435,-0.4829118
True,True,1.0,2026-06-07,4.66,0.435,0.425,0.575,0.5473041999999999
True,True,0.0,2026-06-07,1.94,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-07,1.77,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-07,1.94,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-07,1.75,0.525,0.515,-0.515,-0.5429550000000001
True,True,1.0,2026-06-07,1.0,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-07,3.27,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-07,2.23,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-06-07,1.0,0.495,0.485,,0.4870018
True,True,1.0,2026-06-07,1.0,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-07,2.47,0.475,0.465,-0.465,-0.492955
True,True,1.0,2026-06-07,2.24,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-06-07,1.93,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-07,1.34,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-07,1.0,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-07,1.46,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-07,1.19,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,3.06,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-07,2.67,0.475,0.45499999999999996,-0.45499999999999996,-0.492955
True,True,0.0,2026-06-07,1.0,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,1.09,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-07,1.0,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,3.2,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-07,1.0,0.535,0.525,-0.525,-0.5529118000000001
True,True,1.0,2026-06-07,1.0,0.535,0.525,0.475,0.4470882
True,True,1.0,2026-06-07,1.89,0.445,0.4350000000000001,0.565,0.5372178
True,False,1.0,2026-06-07,1.0,0.495,0.46499999999999997,,0.4870018
True,True,0.0,2026-06-07,2.49,0.475,0.465,-0.465,-0.492955
True,True,1.0,2026-06-07,1.0,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,0.0,2026-06-07,1.16,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,0.0,2026-06-07,1.0,0.525,0.515,-0.515,-0.5429550000000001
True,True,0.0,2026-06-07,1.0,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,1.34,0.475,0.46499999999999997,0.535,0.507045
True,True,0.0,2026-06-07,1.0,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-07,1.0,0.515,0.505,-0.505,-0.5329838
True,False,1.0,2026-06-07,1.0,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-06-07,1.41,0.475,0.46499999999999997,0.535,0.507045
True,True,1.0,2026-06-07,1.68,0.475,0.46499999999999997,0.535,0.507045
True,True,1.0,2026-06-07,1.0,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-07,1.0,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-07,1.14,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-07,1.26,0.535,0.525,0.475,0.4470882
True,True,0.0,2026-06-07,2.82,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-07,1.41,0.365,0.355,0.645,0.6183122
True,True,0.0,2026-06-07,1.44,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-07,1.62,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-07,1.27,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-06-07,1.39,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-07,3.15,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-07,2.18,0.515,0.495,-0.495,-0.5329838
True,True,0.0,2026-06-07,2.32,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,1.0,0.525,0.515,0.485,0.457045
True,False,1.0,2026-06-07,1.01,0.435,0.425,,0.5473041999999999
True,True,0.0,2026-06-07,2.45,0.425,0.415,-0.415,-0.44259499999999996
True,True,1.0,2026-06-07,1.98,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-07,2.88,0.475,0.465,-0.465,-0.492955
True,True,1.0,2026-06-07,1.63,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-07,1.16,0.475,0.465,0.5349999999999999,0.507045
True,True,1.0,2026-06-07,1.0,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-07,1.0,0.495,0.485,,0.4870018
True,True,0.0,2026-06-07,3.09,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,0.0,2026-06-08,4.01,0.445,0.435,-0.435,-0.46278220000000003
True,True,1.0,2026-06-08,1.0,0.485,0.475,0.525,0.4970162
True,True,0.0,2026-06-08,2.25,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-08,5.0,0.405,0.395,0.605,0.5776498
True,True,0.0,2026-06-08,2.84,0.505,0.485,-0.485,-0.5229982
True,True,0.0,2026-06-08,2.58,0.435,0.425,-0.425,-0.4526958
True,True,0.0,2026-06-08,5.0,0.445,0.435,-0.435,-0.46278220000000003
True,True,1.0,2026-06-08,1.94,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-08,5.0,0.435,0.4250000000000001,-0.4250000000000001,-0.4526958
True,True,0.0,2026-06-08,5.0,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-08,2.15,0.485,0.475,-0.475,-0.5029838
True,True,0.0,2026-06-08,1.07,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,1.0,2026-06-08,1.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-08,1.42,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-08,1.0,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-08,2.21,0.455,0.445,0.5549999999999999,0.5271457999999999
True,True,0.0,2026-06-08,2.36,0.405,0.395,-0.395,-0.4223502
True,False,1.0,2026-06-08,2.95,0.365,0.355,,0.6183122
True,True,1.0,2026-06-08,1.35,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-08,3.48,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-08,3.59,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-08,1.14,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-08,1.02,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-08,1.43,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-08,2.58,0.515,0.505,0.495,0.4670162
True,True,1.0,2026-06-08,2.73,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-08,1.0,0.525,0.515,-0.515,-0.5429550000000001
True,True,1.0,2026-06-08,1.2,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-08,5.0,0.415,0.405,-0.405,-0.43247979999999997
True,True,0.0,2026-06-08,1.11,0.515,0.505,-0.505,-0.5329838
True,False,1.0,2026-06-08,1.0,0.455,0.445,,0.5271457999999999
True,True,1.0,2026-06-08,1.38,0.455,0.445,0.5549999999999999,0.5271457999999999
True,True,1.0,2026-06-08,1.58,0.475,0.46499999999999997,0.535,0.507045
True,True,0.0,2026-06-08,2.07,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-08,1.45,0.465,0.455,-0.455,-0.4829118
True,True,1.0,2026-06-08,1.0,0.525,0.515,0.485,0.457045
True,False,1.0,2026-06-08,1.86,0.455,0.445,,0.5271457999999999
True,True,0.0,2026-06-08,5.0,0.385,0.375,-0.375,-0.4020478
True,True,0.0,2026-06-08,1.0,0.475,0.465,-0.465,-0.492955
True,False,1.0,2026-06-08,2.15,0.415,0.405,,0.5675201999999999
True,False,1.0,2026-06-08,1.0,0.505,0.495,,0.4770018
True,True,0.0,2026-06-08,1.36,0.465,0.455,-0.455,-0.4829118
True,False,1.0,2026-06-08,1.0,0.455,0.435,,0.5271457999999999
True,True,1.0,2026-06-08,1.98,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-08,2.81,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-08,1.88,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-08,2.8,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-08,1.58,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-08,1.0,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-08,1.45,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-08,3.23,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-08,1.35,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-08,3.19,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-08,1.32,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-08,2.97,0.465,0.455,-0.455,-0.4829118
True,False,1.0,2026-06-08,2.33,0.505,0.495,,0.4770018
True,True,1.0,2026-06-08,1.83,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-06-08,1.36,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-08,1.32,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-08,4.19,0.445,0.425,-0.425,-0.46278220000000003
True,True,0.0,2026-06-08,1.12,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,0.0,2026-06-08,4.71,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-08,1.0,0.495,0.485,-0.485,-0.5129982
True,False,0.0,2026-06-08,1.0,0.485,0.475,,-0.5029838
True,False,1.0,2026-06-08,1.5,0.445,0.435,,0.5372178
True,True,0.0,2026-06-08,1.0,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-08,1.77,0.405,0.395,-0.395,-0.4223502
True,False,1.0,2026-06-08,1.0,0.475,0.465,,0.507045
True,True,0.0,2026-06-08,1.0,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-08,1.0,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-08,1.57,0.535,0.525,0.475,0.4470882
True,True,0.0,2026-06-08,2.83,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-08,1.2,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-08,4.01,0.465,0.445,0.5549999999999999,0.5170881999999999
True,False,1.0,2026-06-08,2.85,0.475,0.46499999999999997,,0.507045
True,False,1.0,2026-06-08,1.14,0.515,0.505,,0.4670162
True,True,1.0,2026-06-08,1.78,0.445,0.4350000000000001,0.565,0.5372178
True,False,1.0,2026-06-08,1.76,0.495,0.485,,0.4870018
True,True,1.0,2026-06-08,2.13,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-08,1.0,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-08,1.0,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-08,3.24,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,0.0,2026-06-08,1.04,0.525,0.515,-0.515,-0.5429550000000001
True,True,0.0,2026-06-08,2.57,0.525,0.515,-0.515,-0.5429550000000001
True,False,1.0,2026-06-08,3.45,0.465,0.445,,0.5170881999999999
True,True,0.0,2026-06-08,4.89,0.435,0.425,-0.425,-0.4526958
True,True,1.0,2026-06-08,1.13,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-08,2.57,0.515,0.505,0.495,0.4670162
