covered,filled,won,day,size,entry,maker_L,pnl_maker,pnl_paper
True,False,0.0,2026-06-03,5.0,0.385,0.375,,-0.4020478
True,True,0.0,2026-06-03,2.17,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-03,3.84,0.385,0.375,0.625,0.5979522
True,False,0.0,2026-06-03,1.12,0.495,0.405,,-0.5129982
True,False,1.0,2026-06-03,3.35,0.495,0.485,,0.4870018
True,True,0.0,2026-06-03,2.07,0.515,0.505,-0.505,-0.5329838
True,False,0.0,2026-06-03,2.81,0.485,0.475,,-0.5029838
True,True,1.0,2026-06-03,1.82,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-03,5.0,0.295,0.285,0.7150000000000001,0.6900258
True,False,0.0,2026-06-03,5.0,0.435,0.425,,-0.4526958
True,True,1.0,2026-06-03,1.59,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-03,1.15,0.515,0.505,-0.505,-0.5329838
True,False,0.0,2026-06-03,3.19,0.445,0.4250000000000001,,-0.46278220000000003
True,True,0.0,2026-06-03,1.34,0.515,0.505,-0.505,-0.5329838
True,False,0.0,2026-06-03,2.65,0.495,0.485,,-0.5129982
True,False,0.0,2026-06-03,2.28,0.495,0.485,,-0.5129982
True,False,1.0,2026-06-03,5.0,0.335,0.3150000000000001,,0.6489602
True,False,0.0,2026-06-03,3.16,0.485,0.475,,-0.5029838
True,False,0.0,2026-06-03,2.05,0.495,0.475,,-0.5129982
True,True,0.0,2026-06-03,5.0,0.395,0.385,-0.385,-0.4122062
True,False,1.0,2026-06-03,1.06,0.505,0.495,,0.4770018
True,False,0.0,2026-06-03,1.29,0.485,0.46499999999999997,,-0.5029838
True,True,1.0,2026-06-03,1.0,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-03,5.0,0.265,0.255,,0.7209762
True,False,0.0,2026-06-03,2.91,0.485,0.475,,-0.5029838
True,True,1.0,2026-06-03,2.62,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-03,1.03,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-03,5.0,0.335,0.325,-0.325,-0.3510398
True,True,1.0,2026-06-03,3.32,0.425,0.39499999999999996,0.605,0.5574049999999999
True,False,1.0,2026-06-03,2.16,0.455,0.4050000000000001,,0.5271457999999999
True,True,1.0,2026-06-03,2.29,0.455,0.4350000000000001,0.565,0.5271457999999999
True,True,0.0,2026-06-03,1.43,0.495,0.44499999999999995,-0.44499999999999995,-0.5129982
True,True,1.0,2026-06-03,1.97,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,1.0,2026-06-03,3.17,0.405,0.365,,0.5776498
True,False,0.0,2026-06-03,5.0,0.355,0.32499999999999996,,-0.3714862
True,False,1.0,2026-06-03,1.0,0.505,0.475,,0.4770018
True,True,1.0,2026-06-03,1.01,0.505,0.485,0.515,0.4770018
True,False,1.0,2026-06-03,1.0,0.525,0.46499999999999997,,0.457045
True,True,0.0,2026-06-03,1.19,0.515,0.505,-0.505,-0.5329838
True,False,1.0,2026-06-04,2.79,0.425,0.415,,0.5574049999999999
True,True,1.0,2026-06-04,1.43,0.485,0.46499999999999997,0.535,0.4970162
True,False,0.0,2026-06-04,3.3,0.425,0.415,,-0.44259499999999996
True,False,1.0,2026-06-04,1.43,0.505,0.495,,0.4770018
True,False,1.0,2026-06-04,3.43,0.395,0.385,,0.5877938
True,True,1.0,2026-06-04,1.79,0.475,0.46499999999999997,0.535,0.507045
True,True,1.0,2026-06-04,1.58,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-04,2.34,0.455,0.395,,0.5271457999999999
True,True,1.0,2026-06-04,1.21,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-04,1.0,0.525,0.515,,0.457045
True,True,1.0,2026-06-04,3.53,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-06-04,1.0,0.505,0.485,0.515,0.4770018
True,True,0.0,2026-06-04,5.0,0.425,0.415,-0.415,-0.44259499999999996
True,False,1.0,2026-06-04,3.3,0.485,0.475,,0.4970162
True,True,0.0,2026-06-04,2.04,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-06-04,1.0,0.525,0.515,,0.457045
True,False,1.0,2026-06-04,4.56,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-06-04,5.0,0.435,0.415,,0.5473041999999999
True,True,0.0,2026-06-04,3.48,0.505,0.495,-0.495,-0.5229982
True,False,0.0,2026-06-04,5.0,0.385,0.375,,-0.4020478
True,False,1.0,2026-06-04,1.65,0.525,0.515,,0.457045
True,False,0.0,2026-06-04,2.96,0.475,0.44500000000000006,,-0.492955
True,False,1.0,2026-06-04,3.08,0.485,0.475,,0.4970162
True,True,0.0,2026-06-04,1.54,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-06-04,1.1,0.495,0.475,,0.4870018
True,True,1.0,2026-06-04,2.21,0.525,0.505,0.495,0.457045
True,True,1.0,2026-06-04,2.42,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-04,1.34,0.485,0.475,,0.4970162
True,False,1.0,2026-06-04,3.93,0.405,0.395,,0.5776498
True,True,0.0,2026-06-04,5.0,0.455,0.445,-0.445,-0.4728542
True,True,1.0,2026-06-04,3.43,0.485,0.475,0.525,0.4970162
True,False,1.0,2026-06-04,2.58,0.455,0.445,,0.5271457999999999
True,False,1.0,2026-06-04,4.69,0.475,0.465,,0.507045
True,True,1.0,2026-06-04,2.6,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-04,4.17,0.445,0.4350000000000001,-0.4350000000000001,-0.46278220000000003
True,True,0.0,2026-06-04,3.3,0.425,0.415,-0.415,-0.44259499999999996
True,False,0.0,2026-06-04,3.02,0.435,0.36499999999999994,,-0.4526958
True,True,0.0,2026-06-04,5.0,0.365,0.355,-0.355,-0.38168779999999997
True,False,1.0,2026-06-04,1.1,0.495,0.44499999999999995,,0.4870018
True,True,0.0,2026-06-04,1.73,0.495,0.475,-0.475,-0.5129982
True,False,0.0,2026-06-04,3.2,0.415,0.38499999999999995,,-0.43247979999999997
True,False,1.0,2026-06-04,1.14,0.515,0.505,,0.4670162
True,False,1.0,2026-06-04,1.12,0.495,0.485,,0.4870018
True,False,1.0,2026-06-04,2.08,0.505,0.495,,0.4770018
True,True,0.0,2026-06-04,1.0,0.515,0.505,-0.505,-0.5329838
True,True,0.0,2026-06-04,1.0,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-06-04,3.08,0.465,0.4250000000000001,,0.5170881999999999
True,True,0.0,2026-06-04,1.0,0.515,0.495,-0.495,-0.5329838
True,True,0.0,2026-06-04,1.12,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-04,2.7,0.435,0.405,-0.405,-0.4526958
True,False,1.0,2026-06-04,2.43,0.505,0.485,,0.4770018
True,False,1.0,2026-06-04,1.67,0.475,0.445,,0.507045
True,False,0.0,2026-06-04,1.0,0.525,0.495,,-0.5429550000000001
True,False,1.0,2026-06-04,4.13,0.525,0.515,,0.457045
True,False,1.0,2026-06-04,2.22,0.445,0.4350000000000001,,0.5372178
True,True,0.0,2026-06-04,5.0,0.405,0.395,-0.395,-0.4223502
True,True,1.0,2026-06-04,1.0,0.485,0.475,0.525,0.4970162
True,False,0.0,2026-06-04,2.17,0.435,0.415,,-0.4526958
True,True,1.0,2026-06-04,2.35,0.485,0.475,0.525,0.4970162
True,True,1.0,2026-06-04,1.7,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-04,1.06,0.535,0.525,,0.4470882
True,False,1.0,2026-06-04,5.0,0.415,0.40499999999999997,,0.5675201999999999
True,True,1.0,2026-06-04,5.0,0.365,0.355,0.645,0.6183122
True,False,1.0,2026-06-04,5.0,0.34500000000000003,0.335,,0.6387298
True,False,1.0,2026-06-04,2.06,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-06-04,2.31,0.495,0.475,,0.4870018
True,False,1.0,2026-06-04,2.82,0.485,0.46499999999999997,,0.4970162
True,False,0.0,2026-06-04,5.0,0.275,0.265,,-0.28935500000000003
True,True,0.0,2026-06-04,4.75,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,False,1.0,2026-06-04,5.0,0.455,0.435,,0.5271457999999999
True,True,1.0,2026-06-04,1.8,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-06-04,1.25,0.545,0.5350000000000001,,0.4371458
True,False,1.0,2026-06-04,4.83,0.475,0.465,,0.507045
True,False,1.0,2026-06-04,3.22,0.395,0.385,,0.5877938
True,False,1.0,2026-06-04,1.41,0.495,0.475,,0.4870018
True,True,0.0,2026-06-04,2.71,0.485,0.475,-0.475,-0.5029838
True,False,1.0,2026-06-04,1.62,0.505,0.485,,0.4770018
True,True,1.0,2026-06-04,5.0,0.445,0.435,0.565,0.5372178
True,False,1.0,2026-06-04,1.64,0.475,0.395,,0.507045
True,False,1.0,2026-06-04,3.22,0.495,0.485,,0.4870018
True,False,1.0,2026-06-04,2.19,0.495,0.485,,0.4870018
True,False,1.0,2026-06-04,5.0,0.435,0.425,,0.5473041999999999
True,True,1.0,2026-06-04,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-06-04,5.0,0.445,0.435,0.565,0.5372178
True,False,1.0,2026-06-04,5.0,0.455,0.4350000000000001,,0.5271457999999999
True,True,0.0,2026-06-04,5.0,0.375,0.31500000000000006,-0.31500000000000006,-0.391875
True,False,1.0,2026-06-04,3.34,0.465,0.445,,0.5170881999999999
True,True,1.0,2026-06-04,1.0,0.495,0.485,0.515,0.4870018
True,True,1.0,2026-06-04,3.72,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,0.0,2026-06-04,5.0,0.405,0.395,-0.395,-0.4223502
True,False,1.0,2026-06-04,1.92,0.515,0.495,,0.4670162
True,False,0.0,2026-06-04,2.69,0.505,0.495,,-0.5229982
True,False,1.0,2026-06-04,5.0,0.415,0.335,,0.5675201999999999
True,False,1.0,2026-06-04,5.0,0.475,0.465,,0.507045
True,False,1.0,2026-06-04,1.17,0.545,0.535,,0.4371458
True,True,0.0,2026-06-04,2.33,0.425,0.415,-0.415,-0.44259499999999996
True,False,1.0,2026-06-04,4.69,0.445,0.4350000000000001,,0.5372178
True,False,1.0,2026-06-04,4.5,0.485,0.475,,0.4970162
True,False,1.0,2026-06-04,2.28,0.445,0.4050000000000001,,0.5372178
True,False,1.0,2026-06-04,3.23,0.475,0.385,,0.507045
True,True,0.0,2026-06-04,4.13,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-04,5.0,0.425,0.415,-0.415,-0.44259499999999996
True,False,1.0,2026-06-04,3.02,0.495,0.475,,0.4870018
True,False,1.0,2026-06-04,2.07,0.505,0.475,,0.4770018
True,True,1.0,2026-06-04,1.8,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-04,3.68,0.455,0.445,,0.5271457999999999
True,True,0.0,2026-06-04,1.28,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-04,1.83,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-04,4.29,0.28500000000000003,0.275,-0.275,-0.29967180000000004
True,False,0.0,2026-06-04,3.33,0.505,0.495,,-0.5229982
True,True,0.0,2026-06-05,5.0,0.395,0.385,-0.385,-0.4122062
True,False,1.0,2026-06-05,3.27,0.465,0.455,,0.5170881999999999
True,True,0.0,2026-06-05,2.52,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-06-05,5.0,0.375,0.33499999999999996,,0.608125
True,False,1.0,2026-06-05,5.0,0.415,0.40499999999999997,,0.5675201999999999
True,True,1.0,2026-06-05,2.44,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-05,1.88,0.545,0.535,,0.4371458
True,False,0.0,2026-06-05,5.0,0.415,0.40499999999999997,,-0.43247979999999997
True,False,1.0,2026-06-05,1.72,0.515,0.505,,0.4670162
True,False,1.0,2026-06-05,5.0,0.465,0.455,,0.5170881999999999
True,False,1.0,2026-06-05,2.7,0.525,0.515,,0.457045
True,False,1.0,2026-06-05,3.24,0.405,0.395,,0.5776498
True,False,1.0,2026-06-05,2.76,0.485,0.475,,0.4970162
True,False,1.0,2026-06-05,5.0,0.445,0.435,,0.5372178
True,True,1.0,2026-06-05,4.21,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,1.0,2026-06-05,1.47,0.555,0.5250000000000001,,0.4272178
True,False,0.0,2026-06-05,5.0,0.405,0.395,,-0.4223502
True,False,1.0,2026-06-05,5.0,0.425,0.39499999999999996,,0.5574049999999999
True,False,1.0,2026-06-05,3.27,0.485,0.415,,0.4970162
True,False,1.0,2026-06-05,2.44,0.515,0.495,,0.4670162
True,False,1.0,2026-06-05,5.0,0.425,0.415,,0.5574049999999999
True,False,0.0,2026-06-05,5.0,0.435,0.39499999999999996,,-0.4526958
True,True,0.0,2026-06-05,1.87,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-05,5.0,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-06-05,5.0,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,1.0,2026-06-05,5.0,0.395,0.385,,0.5877938
True,False,0.0,2026-06-05,5.0,0.405,0.395,,-0.4223502
True,False,1.0,2026-06-05,5.0,0.275,0.265,,0.710645
True,False,1.0,2026-06-05,5.0,0.515,0.505,,0.4670162
True,False,0.0,2026-06-05,2.99,0.535,0.525,,-0.5529118000000001
True,False,1.0,2026-06-05,4.31,0.405,0.33499999999999996,,0.5776498
True,False,1.0,2026-06-05,1.56,0.505,0.485,,0.4770018
True,True,0.0,2026-06-05,5.0,0.445,0.435,-0.435,-0.46278220000000003
True,False,1.0,2026-06-05,5.0,0.455,0.4150000000000001,,0.5271457999999999
True,False,1.0,2026-06-05,3.42,0.505,0.495,,0.4770018
True,False,1.0,2026-06-05,4.63,0.505,0.495,,0.4770018
True,True,1.0,2026-06-05,3.94,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-05,3.29,0.495,0.485,-0.485,-0.5129982
True,True,1.0,2026-06-05,5.0,0.385,0.375,0.625,0.5979522
True,False,0.0,2026-06-05,5.0,0.395,0.365,,-0.4122062
True,False,1.0,2026-06-05,5.0,0.445,0.4150000000000001,,0.5372178
True,False,1.0,2026-06-05,2.02,0.445,0.4350000000000001,,0.5372178
True,True,1.0,2026-06-05,4.42,0.445,0.435,0.565,0.5372178
True,False,0.0,2026-06-05,1.76,0.495,0.485,,-0.5129982
True,False,0.0,2026-06-05,2.73,0.485,0.475,,-0.5029838
True,True,1.0,2026-06-05,2.87,0.375,0.365,0.635,0.608125
True,True,0.0,2026-06-05,3.3,0.475,0.46499999999999997,-0.46499999999999997,-0.492955
True,True,1.0,2026-06-05,1.0,0.545,0.5350000000000001,0.46499999999999986,0.4371458
True,False,1.0,2026-06-05,2.35,0.495,0.485,,0.4870018
True,True,1.0,2026-06-05,2.11,0.485,0.475,0.525,0.4970162
True,False,1.0,2026-06-05,1.69,0.465,0.455,,0.5170881999999999
True,False,0.0,2026-06-05,2.36,0.485,0.45499999999999996,,-0.5029838
True,True,1.0,2026-06-05,1.0,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-05,1.0,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-06-05,1.64,0.445,0.4350000000000001,,0.5372178
True,True,1.0,2026-06-05,1.73,0.495,0.485,0.515,0.4870018
True,False,1.0,2026-06-05,4.47,0.435,0.425,,0.5473041999999999
True,False,1.0,2026-06-05,5.0,0.495,0.485,,0.4870018
True,False,0.0,2026-06-05,1.0,0.515,0.505,,-0.5329838
True,False,1.0,2026-06-05,2.69,0.525,0.515,,0.457045
True,False,1.0,2026-06-05,2.27,0.485,0.475,,0.4970162
True,False,1.0,2026-06-05,5.0,0.415,0.40499999999999997,,0.5675201999999999
True,False,1.0,2026-06-05,1.45,0.525,0.515,,0.457045
True,False,1.0,2026-06-05,2.64,0.495,0.485,,0.4870018
True,False,1.0,2026-06-05,2.12,0.465,0.455,,0.5170881999999999
True,False,0.0,2026-06-05,1.0,0.515,0.495,,-0.5329838
True,False,1.0,2026-06-05,1.11,0.495,0.485,,0.4870018
True,True,1.0,2026-06-05,5.0,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-06-05,2.08,0.505,0.495,0.505,0.4770018
True,True,1.0,2026-06-05,5.0,0.455,0.445,0.5549999999999999,0.5271457999999999
True,True,0.0,2026-06-05,1.0,0.505,0.495,-0.495,-0.5229982
True,False,1.0,2026-06-05,4.16,0.465,0.445,,0.5170881999999999
True,True,1.0,2026-06-05,2.78,0.545,0.5350000000000001,0.46499999999999986,0.4371458
True,False,1.0,2026-06-05,1.07,0.495,0.485,,0.4870018
True,True,1.0,2026-06-05,1.0,0.525,0.515,0.485,0.457045
True,True,0.0,2026-06-05,2.72,0.505,0.495,-0.495,-0.5229982
True,False,0.0,2026-06-05,1.78,0.515,0.505,,-0.5329838
True,True,1.0,2026-06-06,2.52,0.435,0.425,0.575,0.5473041999999999
True,False,0.0,2026-06-06,3.61,0.415,0.405,,-0.43247979999999997
True,True,1.0,2026-06-06,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-06-06,1.18,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-06,5.0,0.23500000000000001,0.225,-0.225,-0.24794380000000002
True,False,1.0,2026-06-06,2.34,0.445,0.435,,0.5372178
True,False,0.0,2026-06-06,5.0,0.14500000000000002,0.135,,-0.1539262
True,True,1.0,2026-06-06,3.09,0.415,0.40499999999999997,0.595,0.5675201999999999
True,False,0.0,2026-06-06,1.93,0.465,0.455,,-0.4829118
True,True,1.0,2026-06-06,3.96,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-06-06,5.0,0.405,0.395,0.605,0.5776498
True,True,0.0,2026-06-06,3.07,0.405,0.395,-0.395,-0.4223502
True,True,0.0,2026-06-06,3.39,0.385,0.375,-0.375,-0.4020478
True,True,0.0,2026-06-06,1.83,0.34500000000000003,0.335,-0.335,-0.36127020000000004
True,True,0.0,2026-06-06,1.04,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-06,5.0,0.415,0.405,-0.405,-0.43247979999999997
True,True,1.0,2026-06-06,4.77,0.435,0.425,0.575,0.5473041999999999
True,False,1.0,2026-06-06,3.19,0.375,0.365,,0.608125
True,True,0.0,2026-06-06,4.38,0.445,0.435,-0.435,-0.46278220000000003
True,True,0.0,2026-06-06,3.3,0.495,0.485,-0.485,-0.5129982
True,False,1.0,2026-06-06,5.0,0.435,0.425,,0.5473041999999999
True,True,0.0,2026-06-06,1.0,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-06,5.0,0.435,0.425,-0.425,-0.4526958
True,True,0.0,2026-06-06,4.81,0.425,0.415,-0.415,-0.44259499999999996
True,True,0.0,2026-06-06,1.66,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-06,1.0,0.455,0.4050000000000001,-0.4050000000000001,-0.4728542
True,True,1.0,2026-06-06,2.37,0.405,0.395,0.605,0.5776498
True,True,0.0,2026-06-06,4.82,0.425,0.415,-0.415,-0.44259499999999996
True,True,0.0,2026-06-06,2.48,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-06,2.37,0.125,0.11499999999999999,-0.11499999999999999,-0.132875
True,False,0.0,2026-06-06,4.82,0.185,0.175,,-0.1958558
True,True,1.0,2026-06-06,3.97,0.475,0.465,0.5349999999999999,0.507045
True,False,1.0,2026-06-06,3.79,0.475,0.46499999999999997,,0.507045
True,True,1.0,2026-06-06,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-06-06,3.25,0.515,0.505,0.495,0.4670162
True,False,1.0,2026-06-06,2.48,0.495,0.485,,0.4870018
True,True,1.0,2026-06-06,5.0,0.425,0.415,0.585,0.5574049999999999
True,True,1.0,2026-06-06,4.2,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-06,1.82,0.475,0.465,0.5349999999999999,0.507045
True,True,0.0,2026-06-06,2.84,0.435,0.425,-0.425,-0.4526958
True,True,1.0,2026-06-06,5.0,0.415,0.405,0.595,0.5675201999999999
True,False,1.0,2026-06-06,3.27,0.445,0.435,,0.5372178
True,False,0.0,2026-06-06,2.73,0.445,0.4350000000000001,,-0.46278220000000003
True,False,1.0,2026-06-06,5.0,0.405,0.375,,0.5776498
True,True,0.0,2026-06-06,5.0,0.465,0.455,-0.455,-0.4829118
True,True,0.0,2026-06-06,5.0,0.415,0.405,-0.405,-0.43247979999999997
True,True,1.0,2026-06-06,4.61,0.485,0.475,0.525,0.4970162
True,False,0.0,2026-06-06,5.0,0.265,0.255,,-0.2790238
True,True,1.0,2026-06-06,3.34,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-06,5.0,0.435,0.425,,0.5473041999999999
True,False,0.0,2026-06-06,4.77,0.465,0.455,,-0.4829118
True,False,1.0,2026-06-06,2.15,0.455,0.445,,0.5271457999999999
True,True,1.0,2026-06-06,4.18,0.365,0.355,0.645,0.6183122
True,False,1.0,2026-06-06,5.0,0.495,0.465,,0.4870018
True,True,1.0,2026-06-06,4.67,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-06-06,2.78,0.475,0.465,,-0.492955
True,True,0.0,2026-06-06,3.68,0.435,0.425,-0.425,-0.4526958
True,True,0.0,2026-06-06,5.0,0.325,0.3150000000000001,-0.3150000000000001,-0.340795
True,False,1.0,2026-06-06,2.49,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-06-06,2.83,0.545,0.535,0.46499999999999997,0.4371458
True,True,1.0,2026-06-06,1.7,0.505,0.495,0.505,0.4770018
True,False,1.0,2026-06-06,5.0,0.405,0.395,,0.5776498
True,False,1.0,2026-06-06,3.62,0.495,0.485,,0.4870018
True,False,0.0,2026-06-06,5.0,0.455,0.445,,-0.4728542
True,True,1.0,2026-06-06,3.83,0.415,0.405,0.595,0.5675201999999999
True,True,1.0,2026-06-06,4.82,0.465,0.455,0.5449999999999999,0.5170881999999999
True,True,1.0,2026-06-06,4.43,0.415,0.405,0.595,0.5675201999999999
True,False,0.0,2026-06-06,4.3,0.525,0.515,,-0.5429550000000001
True,True,0.0,2026-06-06,1.35,0.505,0.495,-0.495,-0.5229982
True,False,0.0,2026-06-06,3.3,0.425,0.415,,-0.44259499999999996
True,True,1.0,2026-06-06,1.56,0.505,0.46499999999999997,0.535,0.4770018
True,True,0.0,2026-06-06,4.78,0.455,0.445,-0.445,-0.4728542
True,True,0.0,2026-06-06,5.0,0.295,0.285,-0.285,-0.3099742
True,False,0.0,2026-06-06,5.0,0.375,0.365,,-0.391875
True,True,1.0,2026-06-06,1.0,0.515,0.505,0.495,0.4670162
True,True,0.0,2026-06-06,5.0,0.445,0.4350000000000001,-0.4350000000000001,-0.46278220000000003
True,True,0.0,2026-06-07,4.57,0.435,0.425,-0.425,-0.4526958
True,True,0.0,2026-06-07,5.0,0.405,0.395,-0.395,-0.4223502
True,True,0.0,2026-06-07,5.0,0.405,0.395,-0.395,-0.4223502
True,False,0.0,2026-06-07,1.0,0.495,0.485,,-0.5129982
True,False,1.0,2026-06-07,1.0,0.515,0.505,,0.4670162
True,True,1.0,2026-06-07,1.23,0.405,0.395,0.605,0.5776498
True,True,1.0,2026-06-07,3.98,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-07,3.47,0.455,0.445,0.5549999999999999,0.5271457999999999
True,False,1.0,2026-06-07,3.43,0.425,0.415,,0.5574049999999999
True,False,0.0,2026-06-07,2.58,0.385,0.375,,-0.4020478
True,True,0.0,2026-06-07,2.58,0.405,0.395,-0.395,-0.4223502
True,True,0.0,2026-06-07,1.11,0.495,0.485,-0.485,-0.5129982
True,True,0.0,2026-06-07,2.03,0.425,0.415,-0.415,-0.44259499999999996
True,True,0.0,2026-06-07,1.58,0.515,0.505,-0.505,-0.5329838
True,False,1.0,2026-06-07,5.0,0.445,0.435,,0.5372178
True,True,1.0,2026-06-07,1.0,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,5.0,0.405,0.395,-0.395,-0.4223502
True,True,1.0,2026-06-07,4.25,0.435,0.425,0.575,0.5473041999999999
True,False,0.0,2026-06-07,1.77,0.515,0.505,,-0.5329838
True,True,1.0,2026-06-07,4.02,0.275,0.265,0.735,0.710645
True,True,0.0,2026-06-07,4.35,0.275,0.265,-0.265,-0.28935500000000003
True,False,0.0,2026-06-07,3.09,0.465,0.455,,-0.4829118
True,True,0.0,2026-06-07,1.64,0.525,0.515,-0.515,-0.5429550000000001
True,False,0.0,2026-06-07,4.55,0.225,0.215,,-0.23755500000000002
True,False,0.0,2026-06-07,5.0,0.385,0.365,,-0.4020478
True,False,1.0,2026-06-07,1.73,0.445,0.435,,0.5372178
True,True,1.0,2026-06-07,4.42,0.435,0.425,0.575,0.5473041999999999
True,True,1.0,2026-06-07,5.0,0.405,0.395,0.605,0.5776498
True,False,0.0,2026-06-07,2.7,0.405,0.395,,-0.4223502
True,True,1.0,2026-06-07,5.0,0.355,0.345,0.655,0.6285138
True,True,1.0,2026-06-07,5.0,0.415,0.405,0.595,0.5675201999999999
True,False,1.0,2026-06-07,3.26,0.465,0.455,,0.5170881999999999
True,True,1.0,2026-06-07,3.44,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,1.0,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,5.0,0.375,0.365,-0.365,-0.391875
True,False,1.0,2026-06-07,5.0,0.425,0.415,,0.5574049999999999
True,True,1.0,2026-06-07,1.93,0.495,0.485,0.515,0.4870018
True,True,0.0,2026-06-07,5.0,0.405,0.395,-0.395,-0.4223502
True,True,0.0,2026-06-07,4.02,0.495,0.475,-0.475,-0.5129982
True,True,0.0,2026-06-07,5.0,0.23500000000000001,0.225,-0.225,-0.24794380000000002
True,True,1.0,2026-06-07,5.0,0.425,0.415,0.585,0.5574049999999999
True,False,1.0,2026-06-07,2.69,0.475,0.465,,0.507045
True,True,0.0,2026-06-07,1.0,0.515,0.505,-0.505,-0.5329838
True,True,1.0,2026-06-07,5.0,0.405,0.395,0.605,0.5776498
True,True,0.0,2026-06-07,1.0,0.505,0.495,-0.495,-0.5229982
True,True,1.0,2026-06-07,5.0,0.445,0.4350000000000001,0.565,0.5372178
True,True,0.0,2026-06-07,1.94,0.535,0.525,-0.525,-0.5529118000000001
True,False,1.0,2026-06-07,4.11,0.465,0.455,,0.5170881999999999
True,False,0.0,2026-06-07,1.13,0.485,0.475,,-0.5029838
True,True,1.0,2026-06-07,1.1,0.505,0.495,0.505,0.4770018
True,True,0.0,2026-06-07,2.76,0.485,0.475,-0.475,-0.5029838
True,True,1.0,2026-06-07,5.0,0.315,0.295,0.7050000000000001,0.6694642000000001
True,True,0.0,2026-06-07,5.0,0.295,0.285,-0.285,-0.3099742
True,False,1.0,2026-06-07,2.26,0.435,0.425,,0.5473041999999999
True,False,0.0,2026-06-07,5.0,0.425,0.415,,-0.44259499999999996
True,True,0.0,2026-06-07,1.88,0.525,0.515,-0.515,-0.5429550000000001
True,False,0.0,2026-06-07,1.89,0.515,0.505,,-0.5329838
True,True,1.0,2026-06-07,1.55,0.465,0.455,0.5449999999999999,0.5170881999999999
True,False,0.0,2026-06-07,1.94,0.455,0.445,,-0.4728542
True,True,0.0,2026-06-07,1.77,0.515,0.505,-0.505,-0.5329838
True,False,1.0,2026-06-07,1.64,0.465,0.455,,0.5170881999999999
True,True,0.0,2026-06-07,1.82,0.505,0.495,-0.495,-0.5229982
True,True,0.0,2026-06-07,2.53,0.405,0.395,-0.395,-0.4223502
True,True,0.0,2026-06-07,4.28,0.445,0.435,-0.435,-0.46278220000000003
True,True,1.0,2026-06-07,4.04,0.435,0.425,0.575,0.5473041999999999
